town,trade,issued_date,street_masked,valuation
Milton,Electrical,2026-08-20,Cape Cod Ln,
Milton,Plumbing,2026-08-20,Elm St,
Milton,Renovation/Remodel,2026-08-20,Central Av,
Milton,Renovation/Remodel,2026-08-20,Pleasant St,
Milton,Renovation/Remodel,2026-08-20,Annapolis Rd,
Milton,Electrical,2026-08-20,Cheever St,
Milton,Renovation/Remodel,2026-08-20,Governors Rd,
Milton,Renovation/Remodel,2026-08-20,Brush Hill Rd,
Milton,Electrical,2026-08-20,Eliot St,
Milton,Gas,2026-08-20,Elm St,
Milton,Gas,2026-08-20,Woodlot Dr,
Milton,Renovation/Remodel,2026-08-20,California Av,
Stoughton,Building,2026-08-20,Rocky Knoll Dr,
Stoughton,Electrical,2026-08-20,Meadowood Dr,
Stoughton,Electrical,2026-08-20,Rosewood Dr,
Stoughton,Plumbing,2026-08-20,Kotlik St,
Stoughton,Electrical,2026-08-20,Duncan Rd,
Stoughton,Gas,2026-08-20,Kotlik St,
Stoughton,Building,2026-08-20,Fitzpatrick St,
Stoughton,Electrical,2026-08-20,Greenbrook Dr,
Stoughton,Building,2026-08-20,Moreau St,
Stoughton,Gas,2026-08-20,Copperwood Dr,
Stoughton,Gas,2026-08-20,Shirley Rd,
Stoughton,Building,2026-08-20,Carey Cir,
Stoughton,Building,2026-08-20,Pearl St,
Stoughton,Building,2026-08-20,Ash Park Dr,
Stoughton,HVAC,2026-08-20,Turnpike St,
Stoughton,Building,2026-08-20,Duncan Rd,
Stoughton,Electrical,2026-08-20,Turnpike St,
Easton,Renovation/Remodel,2026-08-20,Lantern Lane,
Easton,Gas,2026-08-20,Prospect Street,
Easton,Plumbing,2026-08-20,Lantern Lane,
Easton,Plumbing,2026-08-20,Shadow Brook Lane,
Easton,Renovation/Remodel,2026-08-20,Summer Street,
Easton,Electrical,2026-08-20,Washington Street,
Bridgewater,Electrical,2026-08-20,Center St,
Bridgewater,HVAC,2026-08-20,Oldfield Rd,
Bridgewater,Electrical,2026-08-20,Walnut St,
Bridgewater,Renovation/Remodel,2026-08-20,South St,
Bridgewater,Electrical,2026-08-20,Rainbow Cir,
Bridgewater,Electrical,2026-08-20,Bedford St,
Bridgewater,Other,2026-08-20,Scotland Blvd,
Bridgewater,Sign/Awning,2026-08-20,Broad St,
Bridgewater,Electrical,2026-08-20,Broad St,
Bridgewater,Renovation/Remodel,2026-08-20,Harvard St,
Bridgewater,Electrical,2026-08-20,Bayberry Cir,
Bridgewater,Electrical,2026-08-20,Atkinson Dr,
West Bridgewater,Plumbing,2026-08-20,Merritt St,
West Bridgewater,Renovation/Remodel,2026-08-20,North Elm St,
West Bridgewater,Plumbing,2026-08-20,Elm Terrace,
West Bridgewater,Renovation/Remodel,2026-08-20,Metacomet Rd,
Hanson,Renovation/Remodel,2026-08-20,Monponsett St,
Hanson,Electrical,2026-08-20,Fairwood Dr,
Avon,Other,2026-08-20,Stockwell Dr,
Cohasset,Electrical,2026-08-20,Black Horse Ln,
Cohasset,Plumbing,2026-08-20,Stockbridge St,
Cohasset,Renovation/Remodel,2026-08-20,Ripley Rd,
Cohasset,Gas,2026-08-20,Atlantic Ave,
Cohasset,Renovation/Remodel,2026-08-20,Forest Ave,
Cohasset,Renovation/Remodel,2026-08-20,Atlantic Ave,
Norwell,Gas,2026-08-20,River St,
Attleboro,Renovation/Remodel,2026-08-20,Steeple Chase Circle,
Attleboro,Electrical,2026-08-20,Steeple Chase Circle,
Attleboro,Other,2026-08-20,Olive St,
Attleboro,Renovation/Remodel,2026-08-20,Howarth Ave,
Attleboro,Other,2026-08-20,No Main St,
Attleboro,Electrical,2026-08-20,So Main St,
Attleboro,Renovation/Remodel,2026-08-20,Belair Ave,
Attleboro,Electrical,2026-08-20,Howarth Ave,
Attleboro,Renovation/Remodel,2026-08-20,County St,
Attleboro,Renovation/Remodel,2026-08-20,Grant St,
Attleboro,Other,2026-08-20,Deerfield Rd,
Mansfield,Renovation/Remodel,2026-08-20,Leonard St,
Mansfield,Renovation/Remodel,2026-08-20,Riverside Dr,
Mansfield,Building,2026-08-20,School St,
Mansfield,Electrical,2026-08-20,Bonney Ln,
Mansfield,Electrical,2026-08-20,North White Pine Ln,
Mansfield,Building,2026-08-20,Fulton Pl,
Mansfield,Building,2026-08-20,Pratt St,
Mansfield,HVAC,2026-08-20,Old Stable Dr,
Mansfield,Renovation/Remodel,2026-08-20,Spring St,
Mansfield,Building,2026-08-20,Branch St,
Foxborough,Renovation/Remodel,2026-08-20,Farwell Street,30500.0
Foxborough,Renovation/Remodel,2026-08-20,Spring Street,14000.0
Foxborough,Renovation/Remodel,2026-08-20,Bourne Road,7292.0
Foxborough,Gas,2026-08-20,Linda Street,550.0
Foxborough,Gas,2026-08-20,South Cross Street,550.0
Foxborough,Gas,2026-08-20,Lawton Lane,1000.0
Foxborough,Gas,2026-08-20,Shoreline Drive,1000.0
Foxborough,Electrical,2026-08-20,Patriot Place,1000.0
Foxborough,Plumbing,2026-08-20,Foxborough Boulevard,2000.0
Fairhaven,Electrical,2026-08-20,Alden Road,
Fairhaven,Gas,2026-08-20,Collins Way,
Fairhaven,Electrical,2026-08-20,Huttleston Avenue,
Fairhaven,Plumbing,2026-08-20,Collins Way,
Fairhaven,Building,2026-08-20,Huttleston Avenue,
Fairhaven,Plumbing,2026-08-20,Robichaud Farm Lane,
Fairhaven,HVAC,2026-08-20,Howland Road,
Fairhaven,Gas,2026-08-20,Bridge Street,
Fairhaven,Plumbing,2026-08-20,Bridge Street,
Taunton,Gas,2026-08-20,Middleboro Avenue,450.0
Taunton,Electrical,2026-08-20,Mozzone Boulevard,3000.0
Taunton,Electrical,2026-08-20,Glebe Street,2100.0
Taunton,Electrical,2026-08-20,Lothrop Street,150.0
Taunton,Plumbing,2026-08-20,Weir Street,550.0
Taunton,Plumbing,2026-08-20,Alcott Circle,550.0
Taunton,Plumbing,2026-08-20,Somerset Avenue,550.0
Taunton,Gas,2026-08-20,Washington Street,550.0
Taunton,Gas,2026-08-20,Middleboro Avenue,550.0
Taunton,Gas,2026-08-20,Swan Drive,550.0
Taunton,Plumbing,2026-08-20,Tremont Street,550.0
Taunton,Plumbing,2026-08-20,Middleboro Avenue,550.0
Taunton,Plumbing,2026-08-20,Swan Drive,550.0
Taunton,Gas,2026-08-20,Shagbark Road,550.0
Taunton,Gas,2026-08-20,Tremont Street,550.0
Taunton,Plumbing,2026-08-20,Washington Street,550.0
Taunton,Gas,2026-08-20,Weir Street,550.0
Taunton,Gas,2026-08-20,Somerset Avenue,550.0
Taunton,Plumbing,2026-08-20,Shagbark Road,550.0
Taunton,Gas,2026-08-20,Alcott Circle,550.0
Taunton,Renovation/Remodel,2026-08-20,Winthrop Street,8173.0
Taunton,Electrical,2026-08-20,East Water Street,5000.0
Taunton,Renovation/Remodel,2026-08-20,Hart Street,23225.0
Taunton,Renovation/Remodel,2026-08-20,Quequechan Road,50000.0
Taunton,Renovation/Remodel,2026-08-20,Cobb Brook Drive,2600.0
Taunton,Plumbing,2026-08-20,Rhode Island Road,2000.0
Taunton,Renovation/Remodel,2026-08-20,Pratt Street,8500.0
Taunton,Building,2026-08-20,Bay Street,759000.0
Taunton,Renovation/Remodel,2026-08-20,Harvey St,161000.0
Taunton,Renovation/Remodel,2026-08-20,Demi Way,270000.0
Cambridge,HVAC,2026-08-20,"Marie Ave, Unit",737.0
Boston,Renovation/Remodel,2026-08-19,Northern Av,92000.0
South Boston,Kitchen/Bath,2026-08-19,E Third St,35000.0
South Boston,Electrical,2026-08-19,Old Colony Av,132000.0
Boston,Electrical,2026-08-19,Oliver St,15000.0
Mattapan,Electrical,2026-08-19,Savannah Av,1200.0
Jamaica Plain,Electrical,2026-08-19,Saint Joseph St,1200.0
Hyde Park,Electrical,2026-08-19,Chesterfield St,4000.0
Braintree,Windows/Doors/Siding,2026-08-19,Strathmore Road,
Braintree,Roofing,2026-08-19,Bradley Road,
Braintree,Kitchen/Bath,2026-08-19,Tuckoosa Circle,
Braintree,Other,2026-08-19,Burroughs Road,
Braintree,Addition,2026-08-19,Myrtle Avenue,
Braintree,Other,2026-08-19,Skyline Dr,
Braintree,HVAC,2026-08-19,Dobson Road,
Braintree,Other,2026-08-19,Marietta Avenue,
Braintree,Kitchen/Bath,2026-08-19,Linda Road,
Braintree,Other,2026-08-19,Washington Street,
Braintree,HVAC,2026-08-19,Holmes Street,
Braintree,Building,2026-08-19,Cedar Street,
Braintree,Kitchen/Bath,2026-08-19,River Street,
Braintree,Other,2026-08-19,Park Avenue,
Braintree,Windows/Doors/Siding,2026-08-19,Wyman Road,
Braintree,Kitchen/Bath,2026-08-19,Kimball Road,
Hingham,Renovation/Remodel,2026-08-19,Park View Drive,
Hingham,Gas,2026-08-19,Otis Street,
Hingham,Electrical,2026-08-19,Peter Hobart Drive,
Hingham,Sign/Awning,2026-08-19,Abington Street,
Hingham,Building,2026-08-19,North Street,
Hingham,Renovation/Remodel,2026-08-19,Maryknoll Drive,
Hingham,Renovation/Remodel,2026-08-19,Winfield Road,
Hingham,Renovation/Remodel,2026-08-19,Otis Street,
Hingham,Electrical,2026-08-19,New Bridge Street,
Hingham,Gas,2026-08-19,Kimball Beach Road,
Hingham,Building,2026-08-19,Linden Ponds Way,
Hingham,HVAC,2026-08-19,Kimball Beach Road,
Hingham,Plumbing,2026-08-19,Otis Street,
Hingham,Renovation/Remodel,2026-08-19,Presidents Road,
Hingham,New Construction,2026-08-19,Pleasant Street,
Rockland,Renovation/Remodel,2026-08-19,Central St,
Rockland,Gas,2026-08-19,Union St,
Rockland,Plumbing,2026-08-19,Union St,
Rockland,Electrical,2026-08-19,Summit St,
Rockland,Renovation/Remodel,2026-08-19,Summit St,
Rockland,Electrical,2026-08-19,Union St,
Rockland,Roofing,2026-08-19,Josh Gray Rd,
Rockland,Electrical,2026-08-19,Salem St,
Rockland,Electrical,2026-08-19,Forest St,
Rockland,Roofing,2026-08-19,Cliff St,
Rockland,HVAC,2026-08-19,Greenwood St,
Rockland,HVAC,2026-08-19,John Burke Dr,
Falmouth,Electrical,2026-08-19,Vineyard St,
Falmouth,Windows/Doors/Siding,2026-08-19,Sharon Ann Ln,
Falmouth,Building,2026-08-19,Teaticket Hwy,
Falmouth,Windows/Doors/Siding,2026-08-19,Ox Bow Rd,
Falmouth,Gas,2026-08-19,Sunset Point Rd,
Falmouth,Electrical,2026-08-19,Whitman Rd,
Falmouth,Electrical,2026-08-19,Meredith Dr,
Falmouth,Renovation/Remodel,2026-08-19,Weston Rd,
Falmouth,Windows/Doors/Siding,2026-08-19,Chestnut St,
Falmouth,Electrical,2026-08-19,Silver Beach Ave,
Falmouth,Gas,2026-08-19,Edgewater Dr East,
Falmouth,Electrical,2026-08-19,North Falmouth Hwy,
Falmouth,Renovation/Remodel,2026-08-19,Hudson St,
Falmouth,Plumbing,2026-08-19,Waterside Dr,
Falmouth,Gas,2026-08-19,Choptank Rd,
Falmouth,Gas,2026-08-19,Saint Annes Ln,
Falmouth,Gas,2026-08-19,Lakeview Ave,
Falmouth,Gas,2026-08-19,Teaticket Path,
Falmouth,New Construction,2026-08-19,Buzzards Bay Ave,
Falmouth,Roofing,2026-08-19,Ranch Rd,
Falmouth,Electrical,2026-08-19,Simpson Ln,
Falmouth,Renovation/Remodel,2026-08-19,Ridgeview Dr,
Falmouth,Electrical,2026-08-19,Buzzards Bay Ave,
Falmouth,Electrical,2026-08-19,Choptank Rd,
Falmouth,Plumbing,2026-08-19,Coonamessett Cir,
Falmouth,Electrical,2026-08-19,Lt Pafford Rd,
Falmouth,Other,2026-08-19,Twin Hill Rd,
Falmouth,Plumbing,2026-08-19,Edgewater Dr East,
Falmouth,Other,2026-08-19,Old Main Rd,
Falmouth,Electrical,2026-08-19,Great Bay St,
Falmouth,HVAC,2026-08-19,Avenue A,
Falmouth,Windows/Doors/Siding,2026-08-19,Great Bay St,
Falmouth,Other,2026-08-19,Mckenna Ridge Rd,
Mashpee,Gas,2026-08-19,Cappawack Rd,
Mashpee,Gas,2026-08-19,Riverview Ave,
Mashpee,Electrical,2026-08-19,Simons Rd,
Mashpee,Plumbing,2026-08-19,Cappawack Rd,
Mashpee,Renovation/Remodel,2026-08-19,Masters Way,
Mashpee,Renovation/Remodel,2026-08-19,Santuit Pond Way,
Mashpee,Electrical,2026-08-19,Willowbend Dr,
Mashpee,Electrical,2026-08-19,Riverview Ave,
Mashpee,Plumbing,2026-08-19,Snead Dr,
Mashpee,Gas,2026-08-19,Bayshore Dr,
Mashpee,Renovation/Remodel,2026-08-19,Glenneagle Dr,
Mashpee,Renovation/Remodel,2026-08-19,Fells Pond Rd,
Mashpee,Gas,2026-08-19,Simons Rd,
Mashpee,Gas,2026-08-19,Par Three Ct,
Mashpee,Gas,2026-08-19,Alma Rd,
Mashpee,Renovation/Remodel,2026-08-19,Monomoscoy Rd,
Sandwich,Gas,2026-08-19,Joslin Lane,
Sandwich,Renovation/Remodel,2026-08-19,Holly Ridge Drive,
Sandwich,Renovation/Remodel,2026-08-19,Artisan Way,
Sandwich,HVAC,2026-08-19,Snake Pond Road,
Sandwich,Plumbing,2026-08-19,Joslin Lane,
Sandwich,Gas,2026-08-19,Spring Hill Road,
Sandwich,Plumbing,2026-08-19,Luscombe Lane,
Sandwich,Gas,2026-08-19,Luscombe Lane,
Sandwich,Electrical,2026-08-19,Stowe Road,
Sandwich,Renovation/Remodel,2026-08-19,Oxford Road,
Sandwich,Gas,2026-08-19,Applewood Circle,
Sandwich,Gas,2026-08-19,Bunker Circle,
Sandwich,Renovation/Remodel,2026-08-19,Deer Hollow Road,
Randolph,Renovation/Remodel,2026-08-19,Union St,
Randolph,Renovation/Remodel,2026-08-19,Richard Rd,
Randolph,Windows/Doors/Siding,2026-08-19,S Main St,
Randolph,Renovation/Remodel,2026-08-19,Michael Rd,
Randolph,Electrical,2026-08-19,J.A. Mcdermott Cir,
Randolph,Renovation/Remodel,2026-08-19,Pine Av,
Randolph,Electrical,2026-08-19,Virginia Ci,
Randolph,Renovation/Remodel,2026-08-19,J.A. Mcdermott Cir,
Randolph,Renovation/Remodel,2026-08-19,Cole Tr,
Randolph,Electrical,2026-08-19,North St,
Randolph,Electrical,2026-08-19,State St,
Randolph,Renovation/Remodel,2026-08-19,Collins Av,
Milton,Gas,2026-08-19,Preacher Rd,
Milton,Electrical,2026-08-19,Wendell Pk,
Milton,Electrical,2026-08-19,Granite Av,
Milton,Renovation/Remodel,2026-08-19,Sears Rd,
Milton,Electrical,2026-08-19,Blue Hill Av,
Milton,Renovation/Remodel,2026-08-19,Heather Dr,
Milton,Electrical,2026-08-19,Thacher St,
Milton,Electrical,2026-08-19,Meadowview Rd,
Milton,Building,2026-08-19,Adams St,
Milton,Renovation/Remodel,2026-08-19,Reedsdale Rd,
Milton,Gas,2026-08-19,Adams St,
Milton,Plumbing,2026-08-19,Huntington Rd,
Milton,Renovation/Remodel,2026-08-19,Pine Grove St,
Milton,Renovation/Remodel,2026-08-19,Woodside Dr,
Milton,Electrical,2026-08-19,Woodmere Dr,
Milton,Electrical,2026-08-19,Brae Burn Rd,
Milton,Electrical,2026-08-19,Woodlot Dr,
Milton,Plumbing,2026-08-19,Concord Av,
Milton,Renovation/Remodel,2026-08-19,Randolph Av,
Milton,Building,2026-08-19,Centre St,
Milton,Renovation/Remodel,2026-08-19,Cape Cod Ln,
Milton,Renovation/Remodel,2026-08-19,Maple St,
Stoughton,Electrical,2026-08-19,Willow St,
Stoughton,Building,2026-08-19,William Kelley Rd,
Stoughton,Gas,2026-08-19,Turnpike Street,
Stoughton,Electrical,2026-08-19,Brickel Rd,
Stoughton,Building,2026-08-19,Dennison Ct,
Stoughton,Plumbing,2026-08-19,Lacivita Court,
Stoughton,Plumbing,2026-08-19,Ash St,
Stoughton,Building,2026-08-19,Joanne Rd,
Stoughton,Plumbing,2026-08-19,Fitzpatrick St,
Stoughton,Building,2026-08-19,D St,
Stoughton,Electrical,2026-08-19,Forest Rd,
Stoughton,Building,2026-08-19,Page St,
Stoughton,Electrical,2026-08-19,William Kelley Rd,
Stoughton,Building,2026-08-19,Lewis Rd,
Stoughton,Building,2026-08-19,Forest Rd,
Stoughton,HVAC,2026-08-19,Overlook Rd,
Stoughton,Building,2026-08-19,Station St,
Stoughton,Building,2026-08-19,Pearl St,
Easton,Electrical,2026-08-19,Church Street,
Easton,Electrical,2026-08-19,Roche Brothers Way,
Easton,Plumbing,2026-08-19,Christopher Drive,
Easton,Plumbing,2026-08-19,Depot Street,
Easton,Plumbing,2026-08-19,Howard Street,
Easton,Plumbing,2026-08-19,Bristol Drive,
Easton,Plumbing,2026-08-19,Kennedy Circle,
Easton,Plumbing,2026-08-19,Bay Road,
Easton,Building,2026-08-19,Sullivan Avenue,
Easton,Renovation/Remodel,2026-08-19,Church Street,
Easton,Renovation/Remodel,2026-08-19,Baron Drive,
Easton,Renovation/Remodel,2026-08-19,Beatty Lane,
Easton,HVAC,2026-08-19,Robert Drive,
Easton,Gas,2026-08-19,Christopher Drive,
Easton,Renovation/Remodel,2026-08-19,South Street,
Easton,Renovation/Remodel,2026-08-19,Main Street,
Easton,Renovation/Remodel,2026-08-19,Scotch Dam Road,
Bridgewater,Other,2026-08-19,Bedford Street,
Bridgewater,Renovation/Remodel,2026-08-19,South Dr,
Bridgewater,Renovation/Remodel,2026-08-19,Austin St,
Bridgewater,Renovation/Remodel,2026-08-19,Stony Brook Dr,
Bridgewater,Renovation/Remodel,2026-08-19,Main St,
Bridgewater,Renovation/Remodel,2026-08-19,Auburn St,
Bridgewater,Renovation/Remodel,2026-08-19,Hayward St,
Bridgewater,Renovation/Remodel,2026-08-19,Bridle Rd,
Bridgewater,Renovation/Remodel,2026-08-19,Mt Prospect St,
Bridgewater,Electrical,2026-08-19,Cherry St,
Bridgewater,Electrical,2026-08-19,Jasmine Way,
Bridgewater,Other,2026-08-19,Main St,
Bridgewater,Renovation/Remodel,2026-08-19,Pine Ridge Dr,
Bridgewater,Sign/Awning,2026-08-19,Bedford St,
Bridgewater,Electrical,2026-08-19,Dean St,
Bridgewater,Renovation/Remodel,2026-08-19,Elm St,
Bridgewater,Building,2026-08-19,Broad St,
Bridgewater,Renovation/Remodel,2026-08-19,Bridge St,
Bridgewater,Electrical,2026-08-19,Southbridge Farms Way,
Bridgewater,Renovation/Remodel,2026-08-19,Wildwood Pl,
Bridgewater,Renovation/Remodel,2026-08-19,Cherry St,
West Bridgewater,Electrical,2026-08-19,Oliver St,
West Bridgewater,Electrical,2026-08-19,Matfield St,
West Bridgewater,Renovation/Remodel,2026-08-19,Maolis Ave,
West Bridgewater,Building,2026-08-19,N Main Street,
Hanson,Renovation/Remodel,2026-08-19,Whitman St,
Hanson,Electrical,2026-08-19,Catherine Rd,
Hanson,Renovation/Remodel,2026-08-19,Fairwood Dr,
Hanson,Electrical,2026-08-19,Ocean Av,
Hanson,HVAC,2026-08-19,Ocean Av,
Avon,Renovation/Remodel,2026-08-19,East St,
Avon,Building,2026-08-19,North Main St,
Cohasset,Electrical,2026-08-19,Summer St,
Cohasset,Electrical,2026-08-19,C J Cushing Hwy,
Cohasset,Gas,2026-08-19,Pleasant St,
Cohasset,Plumbing,2026-08-19,Atlantic Ave,
Cohasset,Gas,2026-08-19,Summer St,
Norwell,Plumbing,2026-08-19,Silver Brook Ln,
Norwell,Renovation/Remodel,2026-08-19,Lincoln St,
Norwell,Electrical,2026-08-19,Parker St,
Norwell,Plumbing,2026-08-19,Washington St,
Norwell,Renovation/Remodel,2026-08-19,Grove St,
Norwell,Plumbing,2026-08-19,Grove St,
Attleboro,Electrical,2026-08-19,Slater St,
Attleboro,HVAC,2026-08-19,Duffy Drive,
Attleboro,Renovation/Remodel,2026-08-19,Clifton St,
Attleboro,Building,2026-08-19,So Main St,
Attleboro,Electrical,2026-08-19,Austin Dr,
Attleboro,Renovation/Remodel,2026-08-19,Coleman Ave Ext,
Attleboro,Electrical,2026-08-19,Ashden Ct,
