town,trade,issued_date,street_masked,valuation
West Bridgewater,Renovation/Remodel,2026-05-27,Belmont St,
West Bridgewater,Renovation/Remodel,2026-05-26,American Ave,
West Bridgewater,Gas,2026-05-22,Victorian Way,
West Bridgewater,Plumbing,2026-05-22,American Ave,
West Bridgewater,HVAC,2026-05-21,Jeffrey Dr,
West Bridgewater,Electrical,2026-05-21,Metacomet Road,
West Bridgewater,Plumbing,2026-05-21,Jeffrey Dr,
West Bridgewater,Gas,2026-05-21,Jeffrey Dr,
West Bridgewater,Electrical,2026-05-20,Roosevelt Ave,
West Bridgewater,Electrical,2026-05-20,Spring Street,
West Bridgewater,Renovation/Remodel,2026-05-19,American Ave,
West Bridgewater,Other,2026-05-19,West Center St,
West Bridgewater,Renovation/Remodel,2026-05-18,Apple Ln,
West Bridgewater,Renovation/Remodel,2026-05-18,Pearl Road,
West Bridgewater,Plumbing,2026-05-18,Captain Carlson Way,
West Bridgewater,Gas,2026-05-18,Roosevelt Ave,
West Bridgewater,Renovation/Remodel,2026-05-18,Harvestwood Dr,
West Bridgewater,Gas,2026-05-18,Captain Carlson Way,
West Bridgewater,Electrical,2026-05-18,Progressive Ave,
West Bridgewater,Gas,2026-05-18,Jeffrey Dr,
West Bridgewater,HVAC,2026-05-18,Spring St,
West Bridgewater,Electrical,2026-05-18,North Elm St,
West Bridgewater,Renovation/Remodel,2026-05-18,North Elm St,
West Bridgewater,Renovation/Remodel,2026-05-14,Forest St,
West Bridgewater,Electrical,2026-05-14,Manley St,
West Bridgewater,Renovation/Remodel,2026-05-14,Matfield St,
West Bridgewater,Other,2026-05-14,Woodland Rd,
West Bridgewater,Electrical,2026-05-14,Jeffrey Dr,
West Bridgewater,Plumbing,2026-05-14,Belmont St,
West Bridgewater,Renovation/Remodel,2026-05-14,Harvestwood Dr,
West Bridgewater,Renovation/Remodel,2026-05-14,Lincoln St,
West Bridgewater,Plumbing,2026-05-13,Matfield St,
West Bridgewater,Gas,2026-05-13,Matfield St,
West Bridgewater,Plumbing,2026-05-13,Esther Dr,
West Bridgewater,Renovation/Remodel,2026-05-12,Tayler Ave,
West Bridgewater,Plumbing,2026-05-12,Spring St,
West Bridgewater,Other,2026-05-12,South Main St,
West Bridgewater,Plumbing,2026-05-12,Jeffrey Dr,
West Bridgewater,Plumbing,2026-05-12,Tayler Ave,
West Bridgewater,Electrical,2026-05-12,American Avenue,
West Bridgewater,Renovation/Remodel,2026-05-12,East St,
West Bridgewater,Renovation/Remodel,2026-05-11,Coweeset Lane,
West Bridgewater,Renovation/Remodel,2026-05-11,River St,
West Bridgewater,Electrical,2026-05-11,Belmont St,
West Bridgewater,Plumbing,2026-05-11,East Center St,
West Bridgewater,Electrical,2026-05-09,Kenneth St,
West Bridgewater,Electrical,2026-05-09,Progressive Ave,
West Bridgewater,Gas,2026-05-08,South Elm St,
West Bridgewater,Other,2026-05-07,Bryant St,
West Bridgewater,Renovation/Remodel,2026-05-07,Crescent St,
West Bridgewater,HVAC,2026-05-06,Jeffrey Dr,
West Bridgewater,Renovation/Remodel,2026-05-06,N Main St,
West Bridgewater,Renovation/Remodel,2026-05-06,Scotland St,
West Bridgewater,Plumbing,2026-05-06,Charles St,
West Bridgewater,Renovation/Remodel,2026-05-06,Purchase St,
West Bridgewater,Renovation/Remodel,2026-05-06,Spring St,
West Bridgewater,Plumbing,2026-05-06,Crescent St,
West Bridgewater,Renovation/Remodel,2026-05-05,Spring St,
West Bridgewater,Renovation/Remodel,2026-05-05,Grant St,
West Bridgewater,Electrical,2026-05-05,River St,
West Bridgewater,Renovation/Remodel,2026-05-05,Matfield St,
West Bridgewater,Renovation/Remodel,2026-05-05,Copper Beech Circle,
West Bridgewater,Renovation/Remodel,2026-05-05,West St,
West Bridgewater,Renovation/Remodel,2026-05-05,South St,
West Bridgewater,Plumbing,2026-05-04,West St,
West Bridgewater,Plumbing,2026-05-04,Purchase St,
West Bridgewater,Plumbing,2026-05-04,Belmont St,
West Bridgewater,Electrical,2026-05-04,Spring St,
West Bridgewater,Pool/Spa,2026-05-01,Kenneth St,
West Bridgewater,Other,2026-05-01,South Main St,
West Bridgewater,Sign/Awning,2026-04-30,West Center St,
West Bridgewater,Renovation/Remodel,2026-04-30,Prospect St,
West Bridgewater,Sign/Awning,2026-04-30,Manley St,
West Bridgewater,Renovation/Remodel,2026-04-29,Beacon St,
West Bridgewater,Building,2026-04-29,Manley St,
West Bridgewater,Renovation/Remodel,2026-04-29,Brooks Pl,
West Bridgewater,Plumbing,2026-04-29,Jeffrey Dr,
West Bridgewater,Electrical,2026-04-28,Copper Beech Circle,
West Bridgewater,Pool/Spa,2026-04-28,Bresciani Ln,
West Bridgewater,HVAC,2026-04-28,Jeffrey Dr,
West Bridgewater,Electrical,2026-04-28,North Elm St,
West Bridgewater,Renovation/Remodel,2026-04-28,North Elm St,
West Bridgewater,Electrical,2026-04-27,Copper Beech Circle,
West Bridgewater,Electrical,2026-04-27,Pleasant St,
West Bridgewater,Electrical,2026-04-26,Matfield St,
West Bridgewater,Electrical,2026-04-26,Pearl Road,
West Bridgewater,Electrical,2026-04-24,Bresciani Ln,
West Bridgewater,Renovation/Remodel,2026-04-24,Pinetree Dr,
West Bridgewater,Renovation/Remodel,2026-04-24,Friendship Dr,
West Bridgewater,Renovation/Remodel,2026-04-24,Woodrow Ln,
West Bridgewater,Renovation/Remodel,2026-04-23,Cross St,
West Bridgewater,Electrical,2026-04-23,Cortland Way,
West Bridgewater,Building,2026-04-23,Manley St,
West Bridgewater,Building,2026-04-23,South Main St,
West Bridgewater,Building,2026-04-23,N Main St,
West Bridgewater,Building,2026-04-23,East Center St,
West Bridgewater,Renovation/Remodel,2026-04-23,Matfield St,
West Bridgewater,Sign/Awning,2026-04-22,South Main St,
West Bridgewater,Renovation/Remodel,2026-04-22,Woodland Rd,
West Bridgewater,Renovation/Remodel,2026-04-22,East St,
West Bridgewater,Renovation/Remodel,2026-04-22,Matfield St,
West Bridgewater,Electrical,2026-04-22,Manley St,
West Bridgewater,Plumbing,2026-04-21,East St,
West Bridgewater,Gas,2026-04-21,Captain Carlson Way,
West Bridgewater,Plumbing,2026-04-21,West St,
West Bridgewater,Electrical,2026-04-21,Pleasant St,
West Bridgewater,Gas,2026-04-20,Kenneth St,
West Bridgewater,Electrical,2026-04-19,Charles St,
West Bridgewater,Renovation/Remodel,2026-04-17,Metacomet Rd,
West Bridgewater,HVAC,2026-04-17,South Elm St,
West Bridgewater,Building,2026-04-17,N Main St,
West Bridgewater,Electrical,2026-04-17,Roosevelt Ave,
West Bridgewater,Plumbing,2026-04-16,Clinton Rd,
West Bridgewater,Electrical,2026-04-15,Copper Beech Circle,
West Bridgewater,Renovation/Remodel,2026-04-15,East Center St,
West Bridgewater,Renovation/Remodel,2026-04-15,Cross St,
West Bridgewater,Electrical,2026-04-15,Crescent St,
West Bridgewater,Renovation/Remodel,2026-04-15,Progressive Ave,
West Bridgewater,Renovation/Remodel,2026-04-15,Kenneth St,
West Bridgewater,Electrical,2026-04-14,Metacomet Rd,
West Bridgewater,Renovation/Remodel,2026-04-14,Matfield St,
West Bridgewater,Gas,2026-04-14,Pearl Road,
West Bridgewater,Plumbing,2026-04-14,Belmont St,
West Bridgewater,Plumbing,2026-04-14,Manley St,
West Bridgewater,Electrical,2026-04-14,South Main,
West Bridgewater,Gas,2026-04-14,Belmont St,
West Bridgewater,Electrical,2026-04-13,Metacomet Rd,
West Bridgewater,Electrical,2026-04-13,West Center St,
West Bridgewater,Sign/Awning,2026-04-08,South Main St,
West Bridgewater,Plumbing,2026-04-08,Clinton Rd,
West Bridgewater,Gas,2026-04-08,Spring St,
West Bridgewater,Plumbing,2026-04-08,Spring St,
West Bridgewater,Gas,2026-04-08,Clinton Rd,
West Bridgewater,Plumbing,2026-04-08,Francis Ave,
West Bridgewater,Renovation/Remodel,2026-04-07,Metacomet,
West Bridgewater,Renovation/Remodel,2026-04-07,Friendship Drive,
West Bridgewater,Renovation/Remodel,2026-04-07,Metacomet Rd,
West Bridgewater,Renovation/Remodel,2026-04-06,North Elm St,
West Bridgewater,Renovation/Remodel,2026-04-06,Esther Drive,
West Bridgewater,Electrical,2026-04-05,South Elm St,
West Bridgewater,Plumbing,2026-04-02,Metacomet Rd,
West Bridgewater,Renovation/Remodel,2026-04-02,Progressive Ave,
West Bridgewater,Electrical,2026-04-02,North Elm St,
West Bridgewater,Plumbing,2026-04-02,Friendship Drive,
West Bridgewater,Renovation/Remodel,2026-04-02,Belmont St,
West Bridgewater,Renovation/Remodel,2026-04-02,South Elm St,
West Bridgewater,Building,2026-04-01,West St,
West Bridgewater,Electrical,2026-04-01,Cyr St,
West Bridgewater,Building,2026-03-31,Manley St,
West Bridgewater,Plumbing,2026-03-31,Jeffrey Dr,
West Bridgewater,Electrical,2026-03-31,Friendship Drive,
West Bridgewater,Gas,2026-03-31,Jeffrey Dr,
West Bridgewater,Renovation/Remodel,2026-03-30,North Elm St,
West Bridgewater,Renovation/Remodel,2026-03-30,Victorian Way,
West Bridgewater,Plumbing,2026-03-27,South Elm St,
West Bridgewater,Gas,2026-03-27,Matfield St,
West Bridgewater,Electrical,2026-03-26,Spring St,
West Bridgewater,Electrical,2026-03-26,Marisa Dr,
West Bridgewater,Electrical,2026-03-26,North Elm St,
West Bridgewater,Electrical,2026-03-26,Prospect St,
West Bridgewater,Renovation/Remodel,2026-03-25,North Elm St,
West Bridgewater,HVAC,2026-03-25,Scotland St,
West Bridgewater,Renovation/Remodel,2026-03-25,Purchase St,
West Bridgewater,Electrical,2026-03-24,Marisa Dr,
West Bridgewater,Electrical,2026-03-24,United Dr,
West Bridgewater,Electrical,2026-03-24,Matfield St,
West Bridgewater,Electrical,2026-03-24,Purchase St,
West Bridgewater,Renovation/Remodel,2026-03-24,Ej Medairos Way,
West Bridgewater,Renovation/Remodel,2026-03-23,Copper Beech Circle,
West Bridgewater,Electrical,2026-03-22,Crescent St,
West Bridgewater,Renovation/Remodel,2026-03-20,North Elm St,
West Bridgewater,Gas,2026-03-19,Copper Beech Circle,
West Bridgewater,Building,2026-03-18,United Dr,
West Bridgewater,Building,2026-03-18,West Center St,
West Bridgewater,Renovation/Remodel,2026-03-18,West St,
West Bridgewater,Plumbing,2026-03-18,Manley St,
West Bridgewater,Renovation/Remodel,2026-03-18,Stoney Rd,
West Bridgewater,Electrical,2026-03-18,Crescent Street,
West Bridgewater,Plumbing,2026-03-17,Timothy Dr,
West Bridgewater,Electrical,2026-03-17,Scotland St,
West Bridgewater,Other,2026-03-17,West Center St,
West Bridgewater,Renovation/Remodel,2026-03-17,North Elm St,
West Bridgewater,Electrical,2026-03-17,North Elm St,
West Bridgewater,Electrical,2026-03-17,Liberty Street,
West Bridgewater,Renovation/Remodel,2026-03-16,Friendship Dr,
West Bridgewater,Renovation/Remodel,2026-03-16,Jeffrey Dr,
West Bridgewater,Building,2026-03-16,Turnpike St,
West Bridgewater,Plumbing,2026-03-15,United Drive,
West Bridgewater,Plumbing,2026-03-15,Harvestwood Dr,
West Bridgewater,Gas,2026-03-15,United Drive,
West Bridgewater,Plumbing,2026-03-15,North Elm St,
West Bridgewater,Electrical,2026-03-13,South St,
West Bridgewater,Electrical,2026-03-11,Matfield St,
West Bridgewater,Electrical,2026-03-11,North Elm St,
West Bridgewater,Renovation/Remodel,2026-03-10,Progressive Ave,
West Bridgewater,Renovation/Remodel,2026-03-10,South St,
West Bridgewater,Electrical,2026-03-10,South St,
West Bridgewater,Plumbing,2026-03-10,South Elm St,
West Bridgewater,Electrical,2026-03-09,Prospect St,
West Bridgewater,Renovation/Remodel,2026-03-09,East St,
West Bridgewater,Renovation/Remodel,2026-03-09,North Elm St,
West Bridgewater,Electrical,2026-03-08,East St,
West Bridgewater,Plumbing,2026-03-05,South St,
West Bridgewater,Electrical,2026-03-05,Scotland Street,
West Bridgewater,Electrical,2026-03-05,Forest St,
West Bridgewater,Electrical,2026-03-05,East St,
West Bridgewater,Gas,2026-03-05,South St,
West Bridgewater,Plumbing,2026-03-05,Jason Way,
West Bridgewater,Renovation/Remodel,2026-03-04,Orchard Dr,
West Bridgewater,Renovation/Remodel,2026-03-03,Friendship Dr,
West Bridgewater,Renovation/Remodel,2026-03-03,N Main St,
West Bridgewater,Electrical,2026-03-02,Timothy Dr,
West Bridgewater,Gas,2026-02-27,Turnpike St,
West Bridgewater,Renovation/Remodel,2026-02-26,West St,
West Bridgewater,Plumbing,2026-02-26,Purchase St,
West Bridgewater,Other,2026-02-25,Lincoln St,
West Bridgewater,Renovation/Remodel,2026-02-25,East St,
